month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2017-07,Idaho,4539.0,0.0,2887.0,3276.0,191.0,149,0.0,2.0,3.0,0.0,319.0,431.0,0.0,34.0,14.0,0.0,0.0,0.0,8.0,14.0,2.0,0.0,2.0,0.0,11871
2017-07,Illinois,13652.0,65271.0,18417.0,9895.0,0.0,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108000
2017-07,Indiana,19386.0,0.0,15385.0,9995.0,950.0,584,194.0,1.0,7.0,0.0,96.0,422.0,11.0,20.0,0.0,0.0,0.0,0.0,48.0,39.0,0.0,3.0,4.0,0.0,47145
2017-07,Iowa,5099.0,1846.0,94.0,1649.0,22.0,4,12.0,0.0,0.0,0.0,0.0,49.0,1.0,18.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8801
2017-07,Kansas,3667.0,3.0,4636.0,3914.0,325.0,278,0.0,2.0,1.0,1.0,580.0,319.0,6.0,22.0,3.0,2.0,0.0,0.0,4.0,5.0,5.0,0.0,1.0,1.0,13775
2017-07,Kentucky,374603.0,0.0,7236.0,5118.0,241.0,419,0.0,9.0,7.0,0.0,1548.0,1249.0,2.0,7.0,2.0,0.0,0.0,0.0,26.0,25.0,1.0,0.0,0.0,1.0,390494
2017-07,Louisiana,1930.0,0.0,9420.0,5992.0,663.0,575,0.0,4.0,4.0,1.0,1058.0,761.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,2.0,1.0,3.0,1.0,20454
2017-07,Maine,390.0,0.0,2695.0,2259.0,144.0,122,0.0,1.0,0.0,0.0,83.0,115.0,0.0,3.0,5.0,0.0,0.0,0.0,12.0,6.0,0.0,1.0,0.0,1.0,5837
2017-07,Mariana Islands,0.0,0.0,11.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2017-07,Maryland,2025.0,0.0,3710.0,3922.0,172.0,18,0.0,0.0,1.0,1.0,58.0,121.0,5.0,24.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,10088
2017-07,Massachusetts,6185.0,0.0,4034.0,2150.0,332.0,118,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,25.0,11.0,1.0,1.0,0.0,12900
2017-07,Michigan,15464.0,14.0,9305.0,7687.0,339.0,208,0.0,0.0,1.0,0.0,5.0,240.0,0.0,68.0,13.0,10.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,33378
2017-07,Minnesota,27018.0,0.0,5181.0,7734.0,430.0,245,0.0,1.0,0.0,0.0,176.0,347.0,0.0,11.0,7.0,4.0,0.0,0.0,16.0,13.0,2.0,1.0,0.0,0.0,41186
2017-07,Mississippi,1506.0,0.0,5961.0,3980.0,247.0,320,0.0,24.0,14.0,0.0,1336.0,977.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,1.0,0.0,1.0,1.0,14388
2017-07,Missouri,716.0,0.0,16151.0,11098.0,1013.0,857,0.0,6.0,6.0,0.0,1344.0,937.0,4.0,131.0,19.0,2.0,0.0,0.0,66.0,54.0,4.0,4.0,2.0,1.0,32415
2017-07,Montana,1043.0,0.0,2307.0,3168.0,137.0,156,10.0,1.0,3.0,0.0,418.0,619.0,1.0,18.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,7890
2017-07,Nebraska,2656.0,221.0,97.0,1204.0,10.0,0,0.0,2.0,1.0,0.0,6.0,50.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4266
2017-07,Nevada,1805.0,0.0,3647.0,1962.0,219.0,223,0.0,0.0,0.0,0.0,317.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8310
2017-07,New Hampshire,1451.0,0.0,4228.0,2427.0,128.0,4,11.0,0.0,0.0,0.0,0.0,11.0,1.0,64.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8333
2017-07,New Jersey,0.0,0.0,4351.0,2519.0,164.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7034
2017-07,New Mexico,1009.0,0.0,4834.0,3254.0,361.0,228,0.0,3.0,3.0,0.0,428.0,400.0,3.0,43.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,10580
2017-07,New York,2315.0,1053.0,9212.0,11301.0,879.0,170,0.0,1.0,0.0,0.0,14.0,17.0,0.0,21.0,17.0,0.0,2.0,2.0,356.0,187.0,16.0,9.0,3.0,1.0,25576
2017-07,North Carolina,20102.0,0.0,1059.0,9316.0,551.0,180,0.0,8.0,9.0,0.0,1831.0,1688.0,8.0,0.0,0.0,0.0,3.0,0.0,7.0,18.0,1.0,1.0,2.0,0.0,34784
2017-07,North Dakota,496.0,0.0,1286.0,2030.0,85.0,62,4.0,2.0,0.0,0.0,70.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,4136
2017-07,Ohio,9440.0,852.0,20990.0,14131.0,1227.0,959,0.0,4.0,2.0,1.0,1143.0,605.0,4.0,12.0,4.0,0.0,0.0,0.0,31.0,22.0,1.0,2.0,1.0,1.0,49432
2017-07,Oklahoma,0.0,0.0,9377.0,6698.0,882.0,668,0.0,19.0,9.0,0.0,1626.0,1369.0,8.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,3.0,1.0,0.0,0.0,20738
2017-07,Oregon,3998.0,43.0,11160.0,7877.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23239
2017-07,Pennsylvania,23669.0,0.0,37329.0,11694.0,159.0,0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,86.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73654
2017-07,Puerto Rico,0.0,0.0,1115.0,187.0,44.0,22,0.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1381
2017-07,Rhode Island,0.0,0.0,836.0,593.0,64.0,129,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,2.0,0.0,1646
2017-07,South Carolina,11585.0,664.0,7458.0,4622.0,405.0,327,0.0,31.0,11.0,0.0,887.0,509.0,2.0,37.0,7.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,26567
2017-07,South Dakota,1138.0,0.0,1926.0,2355.0,200.0,99,0.0,0.0,0.0,0.0,119.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,6068
2017-07,Tennessee,19766.0,0.0,20279.0,11425.0,1125.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52643
2017-07,Texas,19006.0,0.0,36913.0,27245.0,2653.0,2193,0.0,35.0,23.0,1.0,6165.0,3869.0,33.0,74.0,3.0,0.0,0.0,0.0,67.0,45.0,9.0,1.0,3.0,0.0,98338
2017-07,Utah,11902.0,29.0,2562.0,2546.0,202.0,0,0.0,0.0,3.0,0.0,228.0,307.0,0.0,102.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17925
2017-07,Vermont,0.0,0.0,1127.0,1012.0,87.0,47,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275
2017-07,Virgin Islands,103.0,0.0,39.0,6.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151
2017-07,Virginia,1139.0,0.0,20688.0,13381.0,971.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36183
2017-07,Washington,10910.0,58.0,12872.0,8636.0,1503.0,565,0.0,5.0,6.0,1.0,1158.0,901.0,2.0,383.0,105.0,6.0,0.0,0.0,708.0,502.0,36.0,7.0,5.0,0.0,38369
2017-07,West Virginia,1798.0,0.0,4860.0,4535.0,231.0,328,6.0,12.0,20.0,0.0,1060.0,1074.0,2.0,2.0,1.0,3.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,0.0,13970
2017-07,Wisconsin,10275.0,0.0,11537.0,9946.0,585.0,44,0.0,0.0,0.0,3.0,154.0,221.0,10.0,36.0,18.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,32846
2017-07,Wyoming,279.0,9.0,1231.0,1395.0,82.0,77,11.0,1.0,1.0,1.0,142.0,163.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3398
2017-06,Alabama,19508.0,89.0,8275.0,4782.0,254.0,334,0.0,11.0,11.0,2.0,1362.0,1029.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,1.0,1.0,1.0,35687
2017-06,Alaska,242.0,2.0,2909.0,2254.0,225.0,190,0.0,5.0,3.0,0.0,239.0,194.0,1.0,18.0,28.0,1.0,0.0,0.0,19.0,22.0,0.0,0.0,1.0,0.0,6353
2017-06,Arizona,6505.0,157.0,11507.0,6726.0,947.0,606,0.0,4.0,5.0,0.0,1246.0,492.0,4.0,97.0,7.0,0.0,0.0,0.0,31.0,14.0,10.0,0.0,1.0,0.0,28359
2017-06,Arkansas,3033.0,778.0,5634.0,4070.0,190.0,292,26.0,8.0,8.0,0.0,1172.0,1374.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,1.0,0.0,16614
2017-06,California,60142.0,0.0,42726.0,23807.0,2763.0,0,0.0,0.0,0.0,0.0,436.0,308.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130187
2017-06,Colorado,4920.0,0.0,17781.0,11298.0,1151.0,1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36459
2017-06,Connecticut,8290.0,0.0,6203.0,1765.0,243.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16504
2017-06,Delaware,533.0,0.0,1724.0,1082.0,74.0,66,0.0,1.0,0.0,0.0,41.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,28.0,3.0,1.0,0.0,0.0,3634
2017-06,District of Columbia,17.0,0.0,52.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
2017-06,Florida,18831.0,0.0,52114.0,19380.0,3260.0,2012,3.0,6.0,3.0,0.0,3343.0,1170.0,5.0,316.0,42.0,2.0,0.0,0.0,12.0,6.0,1.0,0.0,0.0,2.0,100508
2017-06,Georgia,15591.0,0.0,13617.0,6474.0,394.0,497,0.0,20.0,14.0,0.0,1973.0,1255.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,2.0,0.0,0.0,0.0,39874
2017-06,Guam,0.0,0.0,94.0,42.0,8.0,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156
2017-06,Hawaii,1082.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083
2017-06,Idaho,11559.0,3.0,3645.0,3698.0,184.0,184,1.0,3.0,5.0,1.0,408.0,480.0,1.0,40.0,10.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,1.0,0.0,20241
2017-06,Illinois,14883.0,67331.0,21394.0,9491.0,0.0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113889
2017-06,Indiana,19163.0,0.0,18351.0,9706.0,1093.0,528,226.0,0.0,2.0,0.0,53.0,448.0,13.0,8.0,0.0,1.0,0.0,0.0,60.0,31.0,4.0,2.0,0.0,0.0,49689
2017-06,Iowa,5638.0,856.0,98.0,1641.0,36.0,3,7.0,0.0,1.0,0.0,0.0,45.0,0.0,16.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,8352
2017-06,Kansas,2400.0,5.0,5625.0,3788.0,355.0,280,0.0,3.0,1.0,0.0,623.0,344.0,5.0,21.0,6.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,1.0,0.0,13485
2017-06,Kentucky,373842.0,0.0,8765.0,5223.0,265.0,469,0.0,5.0,6.0,1.0,1917.0,1453.0,2.0,4.0,2.0,0.0,0.0,0.0,31.0,17.0,0.0,0.0,0.0,0.0,392002
2017-06,Louisiana,2011.0,0.0,11706.0,6324.0,859.0,540,0.0,0.0,3.0,0.0,1154.0,860.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,2.0,0.0,0.0,23497
2017-06,Maine,567.0,0.0,3064.0,2188.0,210.0,155,1.0,0.0,0.0,0.0,122.0,136.0,0.0,5.0,10.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,6474
2017-06,Mariana Islands,0.0,0.0,9.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2017-06,Maryland,2477.0,0.0,3968.0,3963.0,250.0,19,0.0,1.0,1.0,1.0,50.0,124.0,3.0,53.0,17.0,0.0,0.0,0.0,0.0,9.0,2.0,3.0,0.0,4.0,10945
2017-06,Massachusetts,7347.0,0.0,5612.0,2287.0,329.0,149,4.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,29.0,14.0,1.0,0.0,0.0,15841
2017-06,Michigan,17225.0,10.0,11170.0,7578.0,463.0,200,0.0,0.0,1.0,0.0,11.0,265.0,0.0,99.0,33.0,0.0,0.0,0.0,20.0,11.0,1.0,0.0,1.0,0.0,37088
2017-06,Minnesota,29559.0,0.0,6258.0,7505.0,515.0,286,0.0,3.0,1.0,0.0,212.0,349.0,2.0,19.0,11.0,1.0,0.0,0.0,18.0,33.0,1.0,0.0,2.0,0.0,44775
2017-06,Mississippi,1783.0,0.0,7987.0,4029.0,268.0,382,0.0,29.0,17.0,0.0,1557.0,1081.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,17154
2017-06,Missouri,730.0,0.0,19459.0,11470.0,1200.0,935,0.0,9.0,6.0,1.0,1588.0,1041.0,7.0,154.0,16.0,0.0,0.0,0.0,70.0,51.0,10.0,1.0,3.0,1.0,36752
2017-06,Montana,1518.0,0.0,3026.0,3727.0,162.0,212,7.0,2.0,2.0,0.0,481.0,736.0,0.0,13.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,1.0,9901
2017-06,Nebraska,2799.0,14.0,99.0,1261.0,22.0,2,0.0,0.0,0.0,0.0,8.0,46.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4265
2017-06,Nevada,2895.0,0.0,4449.0,2337.0,242.0,219,0.0,0.0,0.0,0.0,334.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10602
2017-06,New Hampshire,1659.0,0.0,4836.0,2412.0,164.0,2,17.0,0.0,0.0,0.0,0.0,10.0,0.0,62.0,10.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9184
2017-06,New Jersey,0.0,0.0,5022.0,2586.0,182.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790
2017-06,New Mexico,1140.0,0.0,5152.0,3486.0,421.0,261,0.0,1.0,1.0,0.0,450.0,425.0,0.0,49.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,1.0,11398
2017-06,New York,2602.0,1082.0,10784.0,11309.0,921.0,196,0.0,0.0,0.0,0.0,16.0,14.0,2.0,14.0,30.0,1.0,0.0,4.0,399.0,273.0,18.0,8.0,2.0,2.0,27677
2017-06,North Carolina,23048.0,0.0,1581.0,9570.0,558.0,228,0.0,10.0,10.0,0.0,2134.0,1979.0,5.0,0.0,0.0,0.0,1.0,0.0,13.0,27.0,3.0,1.0,1.0,0.0,39169
2017-06,North Dakota,1159.0,0.0,1426.0,1942.0,97.0,59,9.0,0.0,0.0,0.0,93.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,4.0,0.0,0.0,2.0,4939
2017-06,Ohio,11147.0,347.0,23703.0,13536.0,1324.0,973,0.0,6.0,5.0,0.0,1356.0,670.0,6.0,16.0,4.0,0.0,0.0,0.0,40.0,23.0,2.0,4.0,0.0,2.0,53164
2017-06,Oklahoma,0.0,0.0,11872.0,7459.0,942.0,778,0.0,8.0,16.0,0.0,1879.0,1583.0,10.0,0.0,0.0,0.0,0.0,0.0,33.0,43.0,7.0,1.0,1.0,0.0,24632
2017-06,Oregon,4087.0,42.0,13632.0,9218.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27103
2017-06,Pennsylvania,22674.0,0.0,41408.0,11117.0,200.0,0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76201
2017-06,Puerto Rico,0.0,0.0,1339.0,211.0,32.0,35,0.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1631
2017-06,Rhode Island,0.0,0.0,1053.0,592.0,65.0,151,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,7.0,0.0,1.0,3.0,0.0,1899
2017-06,South Carolina,13761.0,578.0,11431.0,4533.0,473.0,445,0.0,24.0,11.0,1.0,1076.0,571.0,6.0,55.0,3.0,1.0,0.0,0.0,15.0,7.0,3.0,0.0,0.0,1.0,32995
2017-06,South Dakota,1266.0,0.0,2215.0,2458.0,244.0,142,0.0,1.0,1.0,0.0,149.0,204.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,3.0,1.0,0.0,0.0,6704
2017-06,Tennessee,16722.0,0.0,23369.0,11558.0,1237.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52959
2017-06,Texas,23877.0,0.0,48895.0,29119.0,3000.0,2307,0.0,27.0,16.0,0.0,6712.0,3899.0,38.0,76.0,6.0,0.0,0.0,0.0,55.0,44.0,10.0,2.0,7.0,1.0,118091
2017-06,Utah,14721.0,39.0,3307.0,2989.0,208.0,0,0.0,0.0,3.0,0.0,279.0,351.0,3.0,150.0,53.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22138
2017-06,Vermont,0.0,0.0,1296.0,973.0,71.0,41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382
2017-06,Virgin Islands,126.0,0.0,25.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153
2017-06,Virginia,728.0,0.0,22416.0,12706.0,959.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36838
2017-06,Washington,12964.0,49.0,16674.0,9805.0,1694.0,604,4.0,6.0,10.0,2.0,1232.0,981.0,3.0,482.0,112.0,7.0,0.0,0.0,763.0,574.0,33.0,15.0,9.0,0.0,46023
2017-06,West Virginia,1889.0,0.0,5409.0,4165.0,229.0,328,3.0,17.0,20.0,0.0,1202.0,1171.0,2.0,16.0,0.0,3.0,0.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,14498
2017-06,Wisconsin,11645.0,0.0,13463.0,9959.0,640.0,41,0.0,0.0,0.0,1.0,165.0,268.0,3.0,48.0,19.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,36267
2017-06,Wyoming,350.0,16.0,1520.0,1544.0,107.0,85,0.0,2.0,2.0,0.0,166.0,173.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,3975
2017-05,Alabama,18538.0,313.0,7198.0,4559.0,254.0,309,0.0,5.0,15.0,0.0,1172.0,938.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,1.0,1.0,33331
2017-05,Alaska,247.0,0.0,2851.0,2459.0,216.0,170,0.0,6.0,1.0,0.0,205.0,161.0,2.0,24.0,23.0,0.0,0.0,0.0,39.0,34.0,2.0,1.0,0.0,1.0,6442
2017-05,Arizona,6628.0,136.0,12002.0,6555.0,951.0,621,0.0,6.0,4.0,1.0,1119.0,551.0,4.0,98.0,7.0,0.0,0.0,0.0,32.0,13.0,4.0,1.0,1.0,0.0,28734
2017-05,Arkansas,4137.0,666.0,5181.0,3981.0,217.0,275,52.0,8.0,5.0,0.0,965.0,1228.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,1.0,0.0,2.0,0.0,16749
2017-05,California,58722.0,0.0,42442.0,24495.0,2760.0,0,0.0,0.0,0.0,0.0,433.0,445.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129307
2017-05,Colorado,5408.0,0.0,17085.0,11165.0,1102.0,988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36008
2017-05,Connecticut,8101.0,0.0,5951.0,1862.0,222.0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16149
2017-05,Delaware,863.0,0.0,1752.0,1087.0,69.0,72,1.0,2.0,1.0,0.0,47.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,58.0,22.0,1.0,0.0,0.0,1.0,4012
2017-05,District of Columbia,10.0,0.0,66.0,4.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
2017-05,Florida,19014.0,0.0,49700.0,18476.0,3001.0,1907,4.0,9.0,2.0,0.0,2882.0,1129.0,10.0,356.0,52.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,96556
2017-05,Georgia,14860.0,0.0,12163.0,6211.0,406.0,442,0.0,25.0,12.0,0.0,1633.0,1119.0,6.0,1.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,2.0,0.0,36905
2017-05,Guam,0.0,0.0,93.0,49.0,7.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157
2017-05,Hawaii,1114.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117
2017-05,Idaho,4933.0,5.0,3267.0,3699.0,194.0,181,3.0,4.0,2.0,0.0,304.0,406.0,1.0,23.0,10.0,0.0,0.0,0.0,15.0,15.0,2.0,0.0,1.0,0.0,13065
2017-05,Illinois,14857.0,74619.0,22244.0,9252.0,0.0,774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121746
2017-05,Indiana,24235.0,0.0,18110.0,9483.0,1060.0,618,249.0,1.0,3.0,0.0,50.0,407.0,11.0,18.0,0.0,0.0,0.0,0.0,65.0,26.0,5.0,3.0,1.0,2.0,54347
2017-05,Iowa,6872.0,1268.0,196.0,1759.0,53.0,3,0.0,0.0,0.0,0.0,1.0,45.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10232
2017-05,Kansas,1933.0,3.0,5022.0,3818.0,369.0,295,0.0,5.0,3.0,0.0,540.0,301.0,6.0,20.0,3.0,0.0,0.0,0.0,9.0,8.0,1.0,0.0,1.0,0.0,12337
2017-05,Kentucky,374078.0,0.0,8690.0,5378.0,223.0,433,0.0,5.0,8.0,0.0,1595.0,1292.0,2.0,4.0,2.0,0.0,0.0,0.0,17.0,9.0,1.0,1.0,2.0,0.0,391740
2017-05,Louisiana,1574.0,0.0,10362.0,6302.0,731.0,544,0.0,2.0,1.0,0.0,1002.0,745.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,1.0,0.0,3.0,1.0,21311
2017-05,Maine,751.0,0.0,3236.0,2540.0,224.0,184,1.0,0.0,0.0,0.0,102.0,136.0,1.0,8.0,4.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,0.0,7200
2017-05,Mariana Islands,0.0,0.0,10.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2017-05,Maryland,2378.0,0.0,4539.0,4244.0,212.0,30,0.0,0.0,0.0,0.0,48.0,133.0,4.0,41.0,19.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,11660
2017-05,Massachusetts,8372.0,1.0,5100.0,2526.0,359.0,164,0.0,1.0,0.0,0.0,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,56.0,45.0,11.0,1.0,2.0,0.0,16651
2017-05,Michigan,20040.0,18.0,10483.0,7055.0,402.0,191,1.0,3.0,2.0,1.0,9.0,219.0,0.0,76.0,13.0,0.0,0.0,0.0,21.0,9.0,2.0,2.0,1.0,0.0,38548
2017-05,Minnesota,38515.0,0.0,7916.0,7597.0,631.0,327,0.0,0.0,0.0,0.0,197.0,333.0,4.0,10.0,14.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,1.0,0.0,55570
2017-05,Mississippi,1743.0,0.0,7002.0,3938.0,277.0,326,0.0,30.0,20.0,0.0,1363.0,956.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,2.0,0.0,0.0,1.0,15680
