tweet_id,retweets,tweet_favorites,user_followers,user_favorites,creation_date
819711362133872643,3256,13969,8336979,143177,2017-01-13 01:03:12
819588359383371776,2071,9982,8336979,143177,2017-01-12 16:54:26
819347104292290561,1260,7505,8336979,143177,2017-01-12 00:55:47
819238181065359361,426,2377,8336979,143177,2017-01-11 17:42:57
819227688460238848,7048,24017,8336979,143177,2017-01-11 17:01:16
819015337530290176,38561,0,8336979,143177,2017-01-11 02:57:27
819015331746349057,19815,0,8336979,143177,2017-01-11 02:57:26
819006400881917954,19815,47020,8336979,143177,2017-01-11 02:21:57
819004803107983360,38561,90327,8336979,143177,2017-01-11 02:15:36
818646164899774465,21974,0,8336979,143177,2017-01-10 02:30:30
818627210458333184,7896,23261,8336979,143177,2017-01-10 01:15:10
818614493328580609,2693,10243,8336979,143177,2017-01-10 00:24:38
818588835076603904,6443,0,8336979,143177,2017-01-09 22:42:41
818536468981415936,2595,11363,8336979,143177,2017-01-09 19:14:36
818307523543449600,8513,0,8336979,143177,2017-01-09 04:04:51
818259473185828864,2391,11468,8336979,143177,2017-01-09 00:53:55
818145370475810820,2705,12776,8336979,143177,2017-01-08 17:20:31
817908911860748288,837,5044,8336979,143177,2017-01-08 01:40:55
817827839487737858,28420,53868,8336979,143177,2017-01-07 20:18:46
817777686764523521,2828,11160,8336979,143177,2017-01-07 16:59:28
817536400337801217,3126,12273,8336979,143177,2017-01-07 01:00:41
817502432452313088,3564,0,8336979,143177,2017-01-06 22:45:43
817423860136083457,15531,35425,8336979,143177,2017-01-06 17:33:29
817415592588222464,1005,5838,8336979,143177,2017-01-06 17:00:38
817181837579653120,8893,0,8336979,143177,2017-01-06 01:31:47
817171292965273600,2121,9108,8336979,143177,2017-01-06 00:49:53
817120970343411712,2733,12700,8336979,143177,2017-01-05 21:29:55
817056546584727552,1721,8942,8336979,143177,2017-01-05 17:13:55
816829038950027264,4947,0,8336979,143177,2017-01-05 02:09:53
816816676327063552,2146,10448,8336979,143177,2017-01-05 01:20:46
816697700272001025,2299,10205,8336979,143177,2017-01-04 17:27:59
816450570814898180,8513,31834,8336979,143177,2017-01-04 01:05:59
816336735214911488,2046,8967,8336979,143177,2017-01-03 17:33:39
816091915477250048,2252,9301,8336979,143177,2017-01-03 01:20:49
816062466425819140,1083,0,8336979,143177,2017-01-02 23:23:48
816014286006976512,5544,0,8336979,143177,2017-01-02 20:12:21
815990720817401858,1083,5181,8336979,143177,2017-01-02 18:38:42
815966073409433600,8893,23351,8336979,143177,2017-01-02 17:00:46
815745968457060357,4352,0,8336979,143177,2017-01-02 02:26:09
815736392542261248,2384,10268,8336979,143177,2017-01-02 01:48:06
815639385530101762,1728,8574,8336979,143177,2017-01-01 19:22:38
815390420867969024,3994,10811,8336979,143177,2017-01-01 02:53:20
814986499976527872,1350,7979,8336979,143177,2016-12-31 00:08:17
814638523311648768,2847,11751,8336979,143177,2016-12-30 01:05:33
814578408554463233,6127,0,8336979,143177,2016-12-29 21:06:41
814530161257443328,1949,9020,8336979,143177,2016-12-29 17:54:58
814153002265309185,9134,30041,8336979,143177,2016-12-28 16:56:16
813944609378369540,3352,0,8336979,143177,2016-12-28 03:08:11
813910438903693312,1966,9706,8336979,143177,2016-12-28 00:52:25
813812741911748608,14698,37984,8336979,143177,2016-12-27 18:24:12
813800681631023104,1850,8697,8336979,143177,2016-12-27 17:36:16
813217897535406080,7675,19469,8336979,143177,2016-12-26 03:00:30
813202720496779264,1894,9610,8336979,143177,2016-12-26 02:00:11
813187593374461952,4602,20732,8336979,143177,2016-12-26 01:00:05
813172488309972993,2020,9708,8337641,143178,2016-12-26 00:00:03
813157409116065792,2328,8106,8336979,143177,2016-12-25 23:00:08
813142292504645637,2498,8828,8336979,143177,2016-12-25 22:00:04
813130366689148928,473,4670,8336979,143177,2016-12-25 21:12:41
813127251579564032,3289,12375,8336979,143177,2016-12-25 21:00:18
813112105746448384,2892,10756,8336979,143177,2016-12-25 20:00:07
813096984823349248,3803,10985,8336979,143177,2016-12-25 19:00:02
813081950185472002,2914,10314,8336979,143177,2016-12-25 18:00:17
813066809284972545,2055,8320,8336979,143177,2016-12-25 17:00:08
813051746834595840,7740,21879,8336979,143177,2016-12-25 16:00:16
812781120811126785,2017,7918,8336979,143177,2016-12-24 22:04:54
812709060537683968,1505,6923,8336979,143177,2016-12-24 17:18:34
812503143955202048,1294,6339,8336979,143177,2016-12-24 03:40:19
812466873996607488,2031,8333,8336979,143177,2016-12-24 01:16:12
812372279581671427,3864,14305,8336979,143177,2016-12-23 19:00:19
811985624773361665,1480,7582,8336979,143177,2016-12-22 17:23:53
811744202451197953,1680,7892,8336979,143177,2016-12-22 01:24:33
811647686436880384,784,5849,8336979,143177,2016-12-21 19:01:02
811627233043480576,3269,13344,8336979,143177,2016-12-21 17:39:46
811386762094317568,6722,21844,8336979,143177,2016-12-21 01:44:13
810984652412424192,1519,5582,8336978,143177,2016-12-19 23:06:23
810896069567610880,1869,9451,8336978,143177,2016-12-19 17:14:23
810657578271330305,2797,11477,8336978,143177,2016-12-19 01:26:42
810284430598270976,11971,36929,8336978,143177,2016-12-18 00:43:57
810254108431155201,3535,15345,8336978,143177,2016-12-17 22:43:27
809920764300447744,4142,16186,8336978,143177,2016-12-17 00:38:52
809808892968534016,5159,0,8336978,143177,2016-12-16 17:14:20
809448704142938112,1544,7260,8336978,143177,2016-12-15 17:23:04
809220051211603969,5909,20824,8336978,143177,2016-12-15 02:14:29
809084759137812480,3715,13823,8336978,143177,2016-12-14 17:16:53
808838249661788160,3219,10571,8336978,143177,2016-12-14 00:57:20
808733504066486276,2288,8280,8336978,143177,2016-12-13 18:01:07
808501579447930884,2742,11812,8336978,143177,2016-12-13 02:39:32
808344865868283904,21974,44528,8336978,143177,2016-12-12 16:16:49
808134635716833280,6262,0,8336978,143177,2016-12-12 02:21:26
808106460588765185,2335,9175,8336978,143177,2016-12-12 00:29:28
808001312164028416,3735,13153,8336978,143177,2016-12-11 17:31:39
807621403335917568,3852,15242,8336978,143177,2016-12-10 16:22:02
807106840509214720,58578,124065,8336978,143177,2016-12-09 06:17:20
807059379405148160,7731,0,8336978,143177,2016-12-09 03:08:45
807010152071229440,4063,13659,8336978,143177,2016-12-08 23:53:08
806629075125202948,36633,78387,8336978,143177,2016-12-07 22:38:52
806620845233815552,5836,0,8336978,143177,2016-12-07 22:06:10
806576416489959424,2051,5095,8336978,143177,2016-12-07 19:09:37
806542213899489280,2489,10700,8336978,143177,2016-12-07 16:53:43
806242860592926720,12285,0,8336978,143177,2016-12-06 21:04:11
806219024703037440,1255,6728,8336978,143177,2016-12-06 19:29:28
805958939288408065,5663,0,8336978,143177,2016-12-06 02:15:59
805932879469572096,2019,8652,8336978,143177,2016-12-06 00:32:26
805826884734976000,1926,6879,8336978,143177,2016-12-05 17:31:15
805823200554876929,8482,0,8336978,143177,2016-12-05 17:16:37
805520635690676224,1741,6014,8336978,143177,2016-12-04 21:14:20
805487436403003392,2674,9199,8336978,143177,2016-12-04 19:02:24
805207613751304193,1803,8164,8336978,143177,2016-12-04 00:30:29
804738756058218496,4052,14344,8336978,143177,2016-12-02 17:27:25
804475857670639616,2125,6414,8337640,143178,2016-12-02 00:02:45
804413760345620481,3398,0,8336978,143177,2016-12-01 19:56:00
804026241225523202,17045,46679,8336978,143177,2016-11-30 18:16:08
803773340896923648,2909,10517,8336978,143177,2016-11-30 01:31:12
803692223237865472,7834,0,8336978,143177,2016-11-29 20:08:52
803638050916102144,4351,11469,8336978,143177,2016-11-29 16:33:36
803380650405482500,1961,8125,8336978,143177,2016-11-28 23:30:47
803321560782307329,5612,0,8336978,143177,2016-11-28 19:35:59
803276597545603072,2598,10503,8336978,143177,2016-11-28 16:37:19
802952499103731712,2113,9441,8336978,143177,2016-11-27 19:09:28
802624713319034886,3075,0,8336978,143177,2016-11-26 21:26:58
802600418706604034,1550,7446,8336978,143177,2016-11-26 19:50:26
802572683846291456,2649,9370,8336978,143177,2016-11-26 18:00:13
802323869084381190,6154,16969,8336978,143177,2016-11-26 01:31:31
802265048156610565,1439,6915,8336978,143177,2016-11-25 21:37:47
802239329049477120,2758,9492,8336978,143177,2016-11-25 19:55:35
802185808107208704,280,0,8337640,143178,2016-11-25 16:22:55
801958328846974976,1799,8094,8336978,143177,2016-11-25 01:18:59
801854953262350336,249,1850,8336978,143177,2016-11-24 18:28:13
801538201127157760,2181,8585,8336978,143177,2016-11-23 21:29:33
801285448605831168,870,6336,8336978,143177,2016-11-23 04:45:12
801167903437357056,6262,25678,8336978,143177,2016-11-22 20:58:07
801127390143516673,4171,0,8336978,143177,2016-11-22 18:17:08
801115127852503040,2217,8460,8336978,143177,2016-11-22 17:28:25
800859414831898624,101,721,8336978,143177,2016-11-22 00:32:18
800855607700029440,1699,0,8336978,143177,2016-11-22 00:17:10
800751577355128832,2940,11032,8336978,143177,2016-11-21 17:23:47
800513324630806528,3168,13750,8336978,143177,2016-11-21 01:37:04
800459316964663297,2279,9939,8336978,143177,2016-11-20 22:02:27
800443802682937345,4555,0,8336978,143177,2016-11-20 21:00:48
800388270626521089,2963,11691,8336978,143177,2016-11-20 17:20:08
800188575492947969,4174,0,8336978,143177,2016-11-20 04:06:37
800141422401830912,2693,16037,8336978,143177,2016-11-20 00:59:15
800018252395122689,13905,29766,8336978,143177,2016-11-19 16:49:49
799774291445383169,4943,0,8336978,143177,2016-11-19 00:40:24
799757965289017345,2281,8797,8336978,143177,2016-11-18 23:35:32
799422933579902976,2037,8438,8336978,143177,2016-11-18 01:24:14
799308762079035393,5791,0,8336978,143177,2016-11-17 17:50:33
799297110730567681,2920,10368,8336978,143177,2016-11-17 17:04:16
799063482566066176,2607,8460,8336978,143177,2016-11-17 01:35:54
798933969379225600,4735,13746,8336978,143177,2016-11-16 17:01:16
798925684722855936,1509,7815,8336978,143177,2016-11-16 16:28:21
798705661114773508,6991,0,8336978,143177,2016-11-16 01:54:03
798701998996647937,8221,0,8336978,143177,2016-11-16 01:39:30
798697898615730177,6859,0,8336978,143177,2016-11-16 01:23:12
798694562394996736,5245,0,8336978,143177,2016-11-16 01:09:57
798686750113755136,2460,0,8336978,143177,2016-11-16 00:38:54
798682547630837760,4975,0,8336978,143177,2016-11-16 00:22:12
798673117451325440,5867,0,8336978,143177,2016-11-15 23:44:44
798665375516884993,4116,0,8336978,143177,2016-11-15 23:13:58
798644042770751489,1962,0,8336978,143177,2016-11-15 21:49:12
798628517273620480,2082,0,8336978,143177,2016-11-15 20:47:30
798585098161549313,6029,0,8336978,143177,2016-11-15 17:54:59
798576900688019456,6172,0,8336978,143177,2016-11-15 17:22:24
798340744599797760,3549,0,8336978,143177,2016-11-15 01:44:00
798209839306514432,2707,10886,8336978,143177,2016-11-14 17:03:50
797971864723324932,3296,12186,8336978,143177,2016-11-14 01:18:12
797545162159308800,5133,15202,8336978,143177,2016-11-12 21:02:38
797236660651966464,6989,20915,8336978,143177,2016-11-12 00:36:46
797165961484890113,28,236,8336978,143177,2016-11-11 19:55:50
796904159865868288,9409,0,8336978,143177,2016-11-11 02:35:32
796865951799083009,2016,8047,8336978,143177,2016-11-11 00:03:42
796759840936919040,3229,12411,8336978,143177,2016-11-10 17:02:03
796563435802726400,7698,0,8336978,143177,2016-11-10 04:01:37
796484825502875648,1862,7948,8336978,143177,2016-11-09 22:49:15
796387464403357696,4386,11533,8336978,143177,2016-11-09 16:22:22
796177847564038144,15103,0,8336978,143177,2016-11-09 02:29:25
796149749086875649,15103,33866,8336978,143177,2016-11-09 00:37:46
796125600683540480,1898,5193,8336978,143177,2016-11-08 23:01:49
796116448414461957,2553,9559,8336978,143177,2016-11-08 22:25:27
796080075804475393,2449,8868,8336978,143177,2016-11-08 20:00:55
796031486298386433,3918,11328,8336978,143177,2016-11-08 16:47:50
795464331001561088,25050,52139,8336978,143177,2016-11-07 03:14:10
795400264262053889,3049,10568,8336978,143177,2016-11-06 22:59:35
795076730285391872,5731,16998,8336978,143177,2016-11-06 01:33:58
794983741416415232,3558,0,8336978,143177,2016-11-05 19:24:28
794926597468000259,2435,10767,8336978,143177,2016-11-05 15:37:24
794355576146903043,10871,0,8336978,143177,2016-11-04 01:48:22
794332329137291264,2813,10038,8336978,143177,2016-11-04 00:15:59
794205286408003585,3506,9643,8336978,143177,2016-11-03 15:51:10
793962221541933056,5159,17611,8336978,143177,2016-11-02 23:45:19
793845145112371200,1974,9661,8336978,143177,2016-11-02 16:00:06
793614319594401792,3306,0,8336978,143177,2016-11-02 00:42:53
793601777308463104,1717,8363,8336978,143177,2016-11-01 23:53:02
793500921481273345,2510,11200,8336978,143177,2016-11-01 17:12:16
793286476301799424,9698,25778,8336978,143177,2016-11-01 03:00:09
793271401113350145,2520,9093,8336978,143177,2016-11-01 02:00:14
793256262322548741,8806,20959,8336978,143177,2016-11-01 01:00:05
793241302385262592,3465,11029,8336978,143177,2016-11-01 00:00:38
793226087023144960,3034,10320,8336978,143177,2016-10-31 23:00:11
793210959003287553,2951,9364,8336978,143177,2016-10-31 22:00:04
793195938047070209,5939,16020,8336978,143177,2016-10-31 21:00:23
793180763617361921,2110,7273,8336978,143177,2016-10-31 20:00:05
793165685325201412,2934,9870,8336978,143177,2016-10-31 19:00:10
793150605191548928,1798,6483,8336978,143177,2016-10-31 18:00:14
793135492858580992,2619,6774,8336978,143177,2016-10-31 17:00:11
793120401413079041,4129,13302,8336978,143177,2016-10-31 16:00:13
792913359805018113,4200,15033,8336978,143177,2016-10-31 02:17:31
792883833364439040,4507,11844,8336978,143177,2016-10-31 00:20:11
792773781206999040,1777,7704,8336978,143177,2016-10-30 17:02:53
792394556390137856,4527,14080,8336978,143177,2016-10-29 15:55:58
792050063153438720,1907,7510,8336978,143177,2016-10-28 17:07:05
791821351946420224,22242,0,8336978,143177,2016-10-28 01:58:16
791784077045166082,10152,0,8336978,143177,2016-10-27 23:30:09
791780927877898241,4019,0,8336978,143177,2016-10-27 23:17:38
791774931465953280,23440,47279,8336978,143177,2016-10-27 22:53:48
791672322847637504,3306,12304,8336978,143177,2016-10-27 16:06:04
791406955684368384,4352,13749,8336978,143177,2016-10-26 22:31:36
791312159183634433,2676,9194,8336978,143177,2016-10-26 16:14:55
791026214425268224,4333,0,8336978,143177,2016-10-25 21:18:40
790987426131050500,2245,10335,8336978,143177,2016-10-25 18:44:32
790946055508652032,4947,17438,8336978,143177,2016-10-25 16:00:09
790723298204217344,2447,0,8336978,143177,2016-10-25 01:14:59
790698755171364864,2027,8590,8336978,143177,2016-10-24 23:37:28
790581949425475584,7570,21664,8336978,143177,2016-10-24 15:53:19
790337589677002753,1977,8187,8336978,143177,2016-10-23 23:42:19
790277117346975746,3352,13149,8336978,143177,2016-10-23 19:42:02
790227638568808452,3771,0,8336978,143177,2016-10-23 16:25:25
789986466051088384,2447,9679,8336978,143177,2016-10-23 00:27:05
789960241177853952,4349,0,8336978,143177,2016-10-22 22:42:52
789903600034189313,4355,10866,8336978,143177,2016-10-22 18:57:48
789628658055020548,1875,7865,8336978,143177,2016-10-22 00:45:17
789599242079838210,2027,7079,8336978,143177,2016-10-21 22:48:24
789530877013393408,3558,12321,8336978,143177,2016-10-21 18:16:44
789314372632018944,2412,9039,8336978,143177,2016-10-21 03:56:25
789280767834746880,5214,0,8336978,143177,2016-10-21 01:42:53
789268448748703744,2743,9533,8336978,143177,2016-10-21 00:53:56
789137962068021249,2951,10165,8336978,143177,2016-10-20 16:15:26
788908386943430656,13111,28688,8336978,143177,2016-10-20 01:03:11
788765914992902144,10871,28703,8336978,143177,2016-10-19 15:37:03
788552643979468800,7601,0,8336978,143177,2016-10-19 01:29:35
788412144018661376,5554,16299,8336978,143177,2016-10-18 16:11:17
788178268662984705,2215,7566,8336978,143177,2016-10-18 00:41:57
788150585577050112,1363,6417,8336978,143177,2016-10-17 22:51:57
788070120937619456,3611,0,8336978,143177,2016-10-17 17:32:13
788039637453406209,1391,6435,8336978,143177,2016-10-17 15:31:05
787810552592695296,3231,9073,8336978,143177,2016-10-17 00:20:47
787717603741622272,2926,10703,8336978,143177,2016-10-16 18:11:26
787397959788929025,2993,11361,8336978,143177,2016-10-15 21:01:17
787322443945877504,1838,8149,8336978,143177,2016-10-15 16:01:13
787111942498508800,7093,0,8336978,143177,2016-10-15 02:04:45
786963064373534720,8391,27830,8336978,143177,2016-10-14 16:13:10
786729988674449408,2534,0,8336978,143177,2016-10-14 00:47:00
786709082849828864,6430,19068,8336978,143177,2016-10-13 23:23:56
786664955043049472,2688,11121,8336978,143177,2016-10-13 20:28:35
786595970293370880,3280,9842,8336978,143177,2016-10-13 15:54:28
786363235746385920,3691,11396,8336978,143177,2016-10-13 00:29:39
786286427768250368,3011,8334,8336978,143177,2016-10-12 19:24:27
786233965241827333,5015,15980,8336978,143177,2016-10-12 15:55:59
786051337297522688,160,1492,8336978,143177,2016-10-12 03:50:17
786036967502913536,7418,0,8336978,143177,2016-10-12 02:53:11
785927819176054784,3339,11901,8336978,143177,2016-10-11 19:39:28
785872687017132033,1921,6995,8336978,143177,2016-10-11 16:00:24
785639753186217984,2340,8176,8336978,143177,2016-10-11 00:34:48
785533386513321988,2099,9524,8336978,143177,2016-10-10 17:32:08
785515384317313025,1329,6384,8336978,143177,2016-10-10 16:20:36
785264754247995392,1714,7586,8336978,143177,2016-10-09 23:44:41
785170936622350336,5096,12607,8336978,143177,2016-10-09 17:31:53
784826020293709826,3398,10582,8336978,143177,2016-10-08 18:41:19
784517518371221505,2664,9360,8336978,143177,2016-10-07 22:15:26
784431430411685888,1349,5950,8336978,143177,2016-10-07 16:33:21
784183165795655680,8482,21012,8336978,143177,2016-10-07 00:06:50
784057939640352768,11698,31160,8336978,143177,2016-10-06 15:49:14
783839966405230592,11321,31346,8336978,143177,2016-10-06 01:23:05
783821107061198850,2059,7679,8336978,143177,2016-10-06 00:08:09
783695101801398276,3370,10909,8336978,143177,2016-10-05 15:47:27
783466772167098368,2359,8824,8336978,143177,2016-10-05 00:40:09
783391753726550016,5773,17615,8336978,143177,2016-10-04 19:42:03
783347506784731136,5878,0,8336978,143177,2016-10-04 16:46:14
783334639985389568,12285,30452,8336978,143177,2016-10-04 15:55:06
783085703974514689,2329,8511,8336978,143177,2016-10-03 23:25:55
782969140009107456,7731,25185,8336978,143177,2016-10-03 15:42:44
782747134529531904,1472,7797,8336978,143177,2016-10-03 01:00:34
782722598790725632,5663,18013,8336978,143177,2016-10-02 23:23:04
782598640137187329,1974,8128,8336978,143177,2016-10-02 15:10:30
782305867769217024,5851,17380,8336978,143177,2016-10-01 19:47:08
782021823840026624,6512,0,8336978,143177,2016-10-01 00:58:26
781955203444699136,3532,11603,8336978,143177,2016-09-30 20:33:43
781661882474196992,2846,10903,8336978,143177,2016-09-30 01:08:10
781655249211752448,1176,4169,8336978,143177,2016-09-30 00:41:48
781524693396357120,5836,21639,8336978,143177,2016-09-29 16:03:01
781308096455073793,2676,7442,8336978,143177,2016-09-29 01:42:20
781251288990355457,2191,8799,8336978,143177,2016-09-28 21:56:36
781163403222056960,2868,10206,8336978,143177,2016-09-28 16:07:23
780931614150983680,7698,22539,8336978,143177,2016-09-28 00:46:20
780858289093574656,2106,7494,8336978,143177,2016-09-27 19:54:58
780800785462489090,1369,5727,8336978,143177,2016-09-27 16:06:28
780601303617732608,3501,12637,8336978,143177,2016-09-27 02:53:48
780543529827336192,1817,6571,8336978,143177,2016-09-26 23:04:13
780496263422808064,3875,0,8336978,143177,2016-09-26 19:56:24
780476555013349377,121,0,8336978,143177,2016-09-26 18:38:05
780459368902959104,1126,5512,8336978,143177,2016-09-26 17:29:48
780192070812196864,2345,9065,8336978,143177,2016-09-25 23:47:39
780092040432480260,2417,0,8336978,143177,2016-09-25 17:10:10
780074436359819264,5215,12747,8336978,143177,2016-09-25 16:00:13
779834332596887552,7418,19743,8336978,143177,2016-09-25 00:06:08
779377524342161408,3255,9189,8336978,143177,2016-09-23 17:50:56
779124354206535695,19266,0,8336978,143177,2016-09-23 01:04:56
779056095788752897,4743,15409,8336978,143177,2016-09-22 20:33:42
778990705243029504,7571,20853,8336978,143177,2016-09-22 16:13:51
778774459159379968,10402,0,8336978,143177,2016-09-22 01:54:34
778764940568104960,383,900,8336978,143177,2016-09-22 01:16:45
778748913645780993,1378,7190,8336978,143177,2016-09-22 00:13:04
778650543019483137,1580,6007,8336978,143177,2016-09-21 17:42:10
778624900596654080,1059,4823,8336978,143177,2016-09-21 16:00:17
778408200802557953,4542,14215,8336978,143177,2016-09-21 01:39:11
778396591732486144,12813,0,8336978,143177,2016-09-21 00:53:04
778383385161035776,1153,6088,8336978,143177,2016-09-21 00:00:35
778286810187399168,3452,10830,8336978,143177,2016-09-20 17:36:50
778039087836069888,2759,8834,8336978,143177,2016-09-20 01:12:28
778027034220126208,1698,6825,8336978,143177,2016-09-20 00:24:34
777953400541634568,3708,0,8336978,143177,2016-09-19 19:31:59
777885040357281792,1708,6624,8336978,143177,2016-09-19 15:00:20
777684233540206592,3075,11691,8336978,143177,2016-09-19 01:42:24
777641927919427584,4427,0,8336978,143177,2016-09-18 22:54:18
777621514455814149,2606,9126,8336978,143177,2016-09-18 21:33:11
777189768882946048,4499,14884,8336978,143177,2016-09-17 16:57:35
776819012571455488,14335,0,8336978,143177,2016-09-16 16:24:19
776813020089548800,1271,5078,8336978,143177,2016-09-16 16:00:31
776477788987613185,2904,9207,8336978,143177,2016-09-15 17:48:25
776249906839351296,9574,0,8336978,143177,2016-09-15 02:42:54
776218204058357768,16651,31180,8336978,143177,2016-09-15 00:36:55
776201521193218049,2632,9997,8336978,143177,2016-09-14 23:30:38
776113305656188928,4555,12223,8336978,143177,2016-09-14 17:40:06
776088319444877312,158,1912,8336978,143177,2016-09-14 16:00:49
775898661951791106,17176,0,8336978,143177,2016-09-14 03:27:11
775842724423557120,2798,12193,8336978,143177,2016-09-13 23:44:54
775733305207554048,4171,14400,8336978,143177,2016-09-13 16:30:07
775729183532220416,4806,13455,8336978,143177,2016-09-13 16:13:44
775364825476165632,3115,7703,8336978,143177,2016-09-12 16:05:54
775350846108426240,4079,10568,8336978,143177,2016-09-12 15:10:21
775085132600442880,4943,16182,8336978,143177,2016-09-11 21:34:30
774757898236878852,1857,8917,8336978,143177,2016-09-10 23:54:11
774639387460112384,1805,6981,8336978,143177,2016-09-10 16:03:16
774314403806253056,5791,22630,8336978,143177,2016-09-09 18:31:54
773985732834758656,4047,11140,8336978,143177,2016-09-08 20:45:53
773922284943896577,1825,6655,8336978,143177,2016-09-08 16:33:46
773704687002451968,1700,6871,8336978,143177,2016-09-08 02:09:06
773670353721753600,1360,5535,8336978,143177,2016-09-07 23:52:41
773547596996571136,6443,22971,8336978,143177,2016-09-07 15:44:53
773336787167145985,5313,0,8336978,143177,2016-09-07 01:47:12
773308824254029826,7798,24174,8336978,143177,2016-09-06 23:56:05
773247561583001600,3385,9799,8336978,143177,2016-09-06 19:52:39
773191612633579521,4315,10382,8336978,143177,2016-09-06 16:10:20
772877495989305348,4050,8899,8336978,143177,2016-09-05 19:22:09
772826264096874500,2448,8338,8336978,143177,2016-09-05 15:58:34
772615324260794368,3519,0,8336978,143177,2016-09-05 02:00:22
772581559778025472,1764,6743,8336978,143177,2016-09-04 23:46:12
772193107915964416,1448,6282,8336978,143177,2016-09-03 22:02:38
772152991789019136,1175,3944,8336978,143177,2016-09-03 19:23:13
772117678702071809,771,3917,8336978,143177,2016-09-03 17:02:54
772114945936949249,487,2815,8336978,143177,2016-09-03 16:52:02
772102971039580160,970,4164,8336978,143177,2016-09-03 16:04:27
771908950375665664,1982,6825,8336978,143177,2016-09-03 03:13:29
771770456517009408,3549,12457,8336978,143177,2016-09-02 18:03:10
771500966810099713,2715,8575,8336978,143177,2016-09-02 00:12:18
771380798096281600,5313,10898,8336978,143177,2016-09-01 16:14:48
771171053431250945,7843,0,8336978,143177,2016-09-01 02:21:21
771136648247640064,3048,9499,8336978,143177,2016-09-01 00:04:38
771102124360998913,1495,6484,8336978,143177,2016-08-31 21:47:27
771014301343748096,1720,7145,8336978,143177,2016-08-31 15:58:28
771004394259247104,225,0,8336978,143177,2016-08-31 15:19:06
770787852854652928,1257,5131,8336978,143177,2016-08-31 00:58:39
770772759874076672,1476,5377,8336978,143177,2016-08-30 23:58:40
770655142660169732,1827,7592,8336978,143177,2016-08-30 16:11:18
770414278348247044,2174,6542,8336978,143177,2016-08-30 00:14:12
770293558247038976,1546,6477,8336978,143177,2016-08-29 16:14:30
770093767776997377,3182,0,8336978,143177,2016-08-29 03:00:36
770069151037685760,2393,7862,8336978,143177,2016-08-29 01:22:47
769940425801170949,9994,32568,8336978,143177,2016-08-28 16:51:16
769695466921623552,1731,6631,8336978,143177,2016-08-28 00:37:54
769335591808995329,8038,0,8336978,143177,2016-08-27 00:47:53
769212283578875904,1785,5607,8336978,143177,2016-08-26 16:37:54
768970937022709760,6792,14957,8336978,143177,2016-08-26 00:38:52
768909767477751808,2802,0,8336978,143177,2016-08-25 20:35:48
768855141948723200,927,4355,8336978,143177,2016-08-25 16:58:45
768609597686943744,1251,4268,8336978,143177,2016-08-25 00:43:02
768596291618299904,1334,5221,8336978,143177,2016-08-24 23:50:10
768554158521745409,6067,0,8336978,143177,2016-08-24 21:02:45
768473857036525572,3580,14145,8336978,143177,2016-08-24 15:43:39
768193404517830656,3708,11304,8336978,143177,2016-08-23 21:09:14
767884188863397888,1446,4937,8336978,143177,2016-08-23 00:40:31
767754930266464257,5612,16624,8336978,143177,2016-08-22 16:06:54
767500508068192258,2433,7761,8336978,143177,2016-08-21 23:15:55
767191397493538821,3939,12737,8336978,143177,2016-08-21 02:47:37
767122157629476866,2974,10520,8336978,143177,2016-08-20 22:12:29
766864461642756096,5878,0,8336978,143177,2016-08-20 05:08:29
766793450729734144,1410,5272,8336978,143177,2016-08-20 00:26:19
766714921925144576,394,2700,8336978,143177,2016-08-19 19:14:16
766693177336135680,826,4165,8336978,143177,2016-08-19 17:47:52
766423258543644672,1658,6239,8336978,143177,2016-08-18 23:55:18
766313316352462849,1959,7036,8336978,143177,2016-08-18 16:38:26
766078092750233600,2727,0,8336978,143177,2016-08-18 01:03:45
766069199026450432,889,4410,8336978,143177,2016-08-18 00:28:24
766008592277377025,518,3888,8336978,143177,2016-08-17 20:27:34
765719909049503744,2228,7506,8336978,143177,2016-08-17 01:20:27
765669560888528897,1266,5380,8336978,143177,2016-08-16 22:00:23
765395769549590528,3522,27455,8336978,143177,2016-08-16 03:52:26
765371061932261376,2250,7340,8336978,143177,2016-08-16 02:14:15
765222098633691136,3519,12039,8336978,143177,2016-08-15 16:22:20
764857477905154048,1839,6673,8336978,143177,2016-08-14 16:13:27
764259802650378240,1567,6250,8336978,143177,2016-08-13 00:38:30
763956972077010945,57,774,8336978,143177,2016-08-12 04:35:10
763837565564780549,4333,13037,8336978,143177,2016-08-11 20:40:41
763183847194451968,1538,5583,8336978,143177,2016-08-10 01:23:03
763167063695355904,3145,0,8336978,143177,2016-08-10 00:16:21
763103485927849985,2371,7623,8336978,143177,2016-08-09 20:03:43
762699858130116608,3771,12601,8337640,143178,2016-08-08 17:19:51
762471784394268675,6714,11652,8336978,143177,2016-08-08 02:13:34
762464539388485633,4349,10666,8336978,143177,2016-08-08 01:44:46
762316489655476224,1162,4971,8336978,143177,2016-08-07 15:56:28
762035686371364864,16198,33072,8336978,143177,2016-08-06 21:20:40
761976711479193600,2087,5586,8336978,143177,2016-08-06 17:26:19
761750502866649088,4079,0,8336978,143177,2016-08-06 02:27:27
761745352076779520,890,4412,8336978,143177,2016-08-06 02:06:59
761672994376806400,30226,51271,8336978,143177,2016-08-05 21:19:27
761599872357261312,1227,4270,8336978,143177,2016-08-05 16:28:54
